Stock Alt Sim Yr  SSB Rec Tot_biom SPR_Implied F Ntot Catch ABC OFL AvgAge AvgAgeTot SexRatio
M16.2 5 30 2022 254.977 0.500893 1214.51 1 0 0.989971 0 0 218.84 4.20283 3.73312 0.5
M16.2 5 30 2023 370.763 0.534912 1248.47 1 0 1.37657 0 0 239.767 5.30643 3.91516 0.5
M16.2 5 30 2024 392.77 0.366278 1156.36 1 0 1.35042 0 0 213.517 5.88213 4.2502 0.5
M16.2 5 30 2025 364.27 0.804663 1080.9 1 0 1.19203 0 0 213.613 6.16262 3.83142 0.5
M16.2 5 30 2026 353.824 0.617564 1055.84 1 0 1.08269 0 0 190.74 6.34297 3.8361 0.5
M16.2 5 30 2027 331.942 0.205795 1024.12 1 0 1.00639 0 0 153.835 6.31175 4.41524 0.5
M16.2 5 30 2028 304.604 0.234362 979.175 1 0 0.960012 0 0 151.773 6.15345 4.77917 0.5
M16.2 5 30 2029 299.753 1.06218 920.008 1 0 0.967024 0 0 157.625 6.39817 3.57925 0.5
M16.2 5 30 2030 303.169 0.750535 893.617 1 0 0.931526 0 0 143.694 6.59862 3.43325 0.5
M16.2 5 30 2031 272.855 2.15401 898.375 1 0 0.838624 0 0 128.164 6.05425 2.54984 0.5
M16.2 5 30 2032 258.011 0.363624 1035.88 1 0 0.82651 0 0 145.966 5.26808 3.23855 0.5
M16.2 5 31 2019 172.699 0.802521 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.24716 2.93284 0.5
M16.2 5 31 2020 177.074 0.336562 666.426 1 0 0.611673 0 0 106.145 5.19809 3.37863 0.5
M16.2 5 31 2021 192.475 0.475552 724.102 1 0 0.662196 0 0 115.725 5.11146 3.48624 0.5
M16.2 5 31 2022 210.113 0.396697 754.15 1 0 0.724225 0 0 131.358 5.25754 3.68195 0.5
M16.2 5 31 2023 230.022 0.656085 760.461 1 0 0.781121 0 0 132.219 5.61704 3.43277 0.5
M16.2 5 31 2024 232.381 0.18507 758.488 1 0 0.771645 0 0 129.054 5.77235 4.02327 0.5
M16.2 5 31 2025 230.773 1.19723 757.206 1 0 0.753751 0 0 127.831 5.76731 3.00832 0.5
M16.2 5 31 2026 232.143 0.519103 785.216 1 0 0.752198 0 0 130.04 5.76014 3.30965 0.5
M16.2 5 31 2027 234.416 0.550517 841.644 1 0 0.76715 0 0 120.447 5.5194 3.47945 0.5
M16.2 5 31 2028 236.787 0.316071 888.41 1 0 0.796588 0 0 142.983 5.23737 3.89731 0.5
M16.2 5 31 2029 265.02 0.4127 908.684 1 0 0.905701 0 0 156.795 5.57312 4.0119 0.5
M16.2 5 31 2030 281.169 0.391842 878.64 1 0 0.930045 0 0 153.337 5.89021 4.09122 0.5
M16.2 5 31 2031 274.241 0.547087 830.285 1 0 0.890172 0 0 147.459 6.17604 3.8596 0.5
M16.2 5 31 2032 262.572 0.456928 803.166 1 0 0.822877 0 0 137.995 6.24628 3.86642 0.5
M16.2 5 32 2019 172.699 0.788744 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.24775 2.94587 0.5
M16.2 5 32 2020 177.073 0.344651 665.64 1 0 0.611604 0 0 106.145 5.2007 3.37585 0.5
M16.2 5 32 2021 192.45 0.867592 722.446 1 0 0.661859 0 0 115.694 5.10648 3.04955 0.5
M16.2 5 32 2022 209.882 0.277666 774.725 1 0 0.724713 0 0 130.847 5.19732 3.59223 0.5
M16.2 5 32 2023 230.003 0.690257 812.421 1 0 0.788413 0 0 132.718 5.34202 3.40713 0.5
M16.2 5 32 2024 239.677 0.525878 828.093 1 0 0.815093 0 0 144.286 5.44941 3.537 0.5
M16.2 5 32 2025 253.8 0.430946 848.408 1 0 0.85067 0 0 143.194 5.68237 3.74655 0.5
M16.2 5 32 2026 255.837 0.630482 850.406 1 0 0.839597 0 0 142.705 5.67082 3.5995 0.5
M16.2 5 32 2027 259.003 1.26614 852.655 1 0 0.85074 0 0 145.31 5.79023 2.96667 0.5
M16.2 5 32 2028 261.712 0.900675 899.534 1 0 0.852196 0 0 138.981 5.70863 3.05426 0.5
M16.2 5 32 2029 259.257 0.774498 992.688 1 0 0.860212 0 0 142.036 5.24759 3.24271 0.5
M16.2 5 32 2030 277.326 0.369796 1098.47 1 0 0.951059 0 0 173.041 5.02288 3.7499 0.5
M16.2 5 32 2031 318.865 0.734422 1147.84 1 0 1.10998 0 0 194.188 5.2813 3.6849 0.5
M16.2 5 32 2032 349.098 0.748881 1136.43 1 0 1.18907 0 0 201.307 5.651 3.63695 0.5
M16.2 5 33 2019 172.699 0.326438 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.26764 3.51507 0.5
M16.2 5 33 2020 177.029 0.593032 639.247 1 0 0.609292 0 0 106.119 5.29066 3.30843 0.5
M16.2 5 33 2021 191.615 0.777524 665.578 1 0 0.650429 0 0 114.654 5.43286 3.05149 0.5
M16.2 5 33 2022 200.834 1.30756 705.445 1 0 0.674238 0 0 112.925 5.43414 2.63807 0.5
M16.2 5 33 2023 204.766 0.517564 802.158 1 0 0.692312 0 0 118.618 5.09432 3.10307 0.5
M16.2 5 33 2024 220.007 0.379178 923.834 1 0 0.769418 0 0 136.035 4.78223 3.58156 0.5
M16.2 5 33 2025 257.157 0.667162 995.191 1 0 0.91491 0 0 170.756 4.94176 3.56264 0.5
M16.2 5 33 2026 301.391 0.478686 1006.83 1 0 1.05664 0 0 180.74 5.51572 3.78237 0.5
M16.2 5 33 2027 311.559 0.464228 981.796 1 0 1.04741 0 0 171.645 5.81782 3.93312 0.5
M16.2 5 33 2028 302.515 0.412515 956.905 1 0 0.984494 0 0 172.872 5.92077 4.08885 0.5
M16.2 5 33 2029 301.534 0.179745 932.059 1 0 0.953772 0 0 162.715 6.12219 4.60705 0.5
M16.2 5 33 2030 291.115 1.22845 869.777 1 0 0.911458 0 0 145.723 6.29487 3.27756 0.5
M16.2 5 33 2031 273.855 0.48226 845.187 1 0 0.860096 0 0 136.157 6.41268 3.56223 0.5
M16.2 5 33 2032 257.022 0.240468 877.39 1 0 0.806715 0 0 122.786 5.98211 4.08225 0.5
M16.2 5 34 2019 172.699 1.33646 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.22438 2.53445 0.5
M16.2 5 34 2020 177.124 0.306093 696.909 1 0 0.614342 0 0 106.175 5.08843 3.16613 0.5
M16.2 5 34 2021 193.463 1.40628 804.419 1 0 0.676679 0 0 116.939 4.71966 2.69305 0.5
M16.2 5 34 2022 221.117 0.710803 920.765 1 0 0.793683 0 0 152.687 4.73593 3.03574 0.5
M16.2 5 34 2023 266.114 0.598613 1041.94 1 0 0.953812 0 0 160.72 4.91964 3.37223 0.5
M16.2 5 34 2024 291.644 0.299116 1108.38 1 0 1.03768 0 0 188.293 4.95663 3.93176 0.5
M16.2 5 34 2025 331.397 0.329248 1125.81 1 0 1.16123 0 0 209.22 5.43446 4.28928 0.5
M16.2 5 34 2026 354.02 0.96342 1069.1 1 0 1.17784 0 0 199.443 5.92972 3.62318 0.5
M16.2 5 34 2027 342.306 0.955336 1009.84 1 0 1.0992 0 0 179.99 6.30966 3.37442 0.5
M16.2 5 34 2028 316.773 0.472417 1020.21 1 0 0.987574 0 0 159.159 6.11625 3.72822 0.5
M16.2 5 34 2029 299.583 0.635129 1056.24 1 0 0.948078 0 0 161.34 5.67083 3.76766 0.5
M16.2 5 34 2030 314.673 0.806673 1079.59 1 0 1.02589 0 0 174.951 5.68897 3.5984 0.5
M16.2 5 34 2031 327.43 0.481721 1074.8 1 0 1.08602 0 0 171.688 5.89958 3.86275 0.5
M16.2 5 34 2032 325.638 0.943666 1068.57 1 0 1.06478 0 0 174.674 5.83628 3.50708 0.5
M16.2 5 35 2019 172.699 1.14882 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.23236 2.65427 0.5
M16.2 5 35 2020 177.107 0.31095 686.196 1 0 0.613404 0 0 106.164 5.12665 3.23862 0.5
M16.2 5 35 2021 193.115 0.72355 775.86 1 0 0.67156 0 0 116.512 4.86151 3.18667 0.5
M16.2 5 35 2022 217.206 0.841602 841.009 1 0 0.767335 0 0 145.159 4.9462 3.10858 0.5
M16.2 5 35 2023 252.673 0.989019 900.841 1 0 0.883862 0 0 149.673 5.29135 3.01891 0.5
M16.2 5 35 2024 263.608 0.423513 963.518 1 0 0.90729 0 0 153.523 5.22308 3.50129 0.5
M16.2 5 35 2025 277.952 1.03195 1030 1 0 0.957502 0 0 172.49 5.17318 3.24565 0.5
M16.2 5 35 2026 306.862 0.336337 1085.06 1 0 1.04531 0 0 187.22 5.37096 3.78806 0.5
M16.2 5 35 2027 327.349 0.440296 1099.71 1 0 1.10372 0 0 181.026 5.58585 4.03586 0.5
M16.2 5 35 2028 330.054 0.293627 1070.13 1 0 1.09978 0 0 191.494 5.75207 4.41067 0.5
M16.2 5 35 2029 337.533 0.407646 1017.4 1 0 1.10014 0 0 184.68 6.20925 4.42192 0.5
M16.2 5 35 2030 327.402 0.259874 941.032 1 0 1.01799 0 0 163.898 6.4979 4.67347 0.5
M16.2 5 35 2031 298.747 0.483089 856.918 1 0 0.915904 0 0 145.961 6.70439 4.30667 0.5
M16.2 5 35 2032 273.852 0.745498 797.103 1 0 0.82312 0 0 131.002 6.74656 3.66846 0.5
M16.2 5 36 2019 172.699 0.490363 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.26057 3.27872 0.5
M16.2 5 36 2020 177.045 0.819468 648.606 1 0 0.610112 0 0 106.128 5.24581 2.98566 0.5
M16.2 5 36 2021 191.941 0.663321 703.697 1 0 0.656054 0 0 115.04 5.25272 3.0754 0.5
M16.2 5 36 2022 204.613 0.448483 770.002 1 0 0.700026 0 0 119.988 5.15013 3.39896 0.5
M16.2 5 36 2023 219.86 0.301307 824.744 1 0 0.758576 0 0 135.832 5.11811 3.82473 0.5
M16.2 5 36 2024 243.629 0.918484 840.759 1 0 0.840696 0 0 148.224 5.4137 3.27683 0.5
M16.2 5 36 2025 260.255 0.545583 846.735 1 0 0.874791 0 0 146.564 5.74788 3.45933 0.5
M16.2 5 36 2026 257.751 0.505865 866.354 1 0 0.848643 0 0 138.556 5.69697 3.62917 0.5
M16.2 5 36 2027 255.318 0.603826 892.034 1 0 0.83795 0 0 149.919 5.51997 3.61332 0.5
M16.2 5 36 2028 271.088 0.38019 911.084 1 0 0.893946 0 0 152.617 5.71172 3.90333 0.5
M16.2 5 36 2029 276.943 0.371503 897.79 1 0 0.907953 0 0 146.485 5.84102 4.09288 0.5
M16.2 5 36 2030 272.791 0.43192 866.325 1 0 0.893207 0 0 150.404 5.98813 4.08317 0.5
M16.2 5 36 2031 273.125 0.898314 836.692 1 0 0.871547 0 0 145.171 6.19512 3.4128 0.5
M16.2 5 36 2032 263.26 1.4626 827.128 1 0 0.822958 0 0 132.345 6.14579 2.78864 0.5
M16.2 5 37 2019 172.699 0.213403 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.27252 3.7088 0.5
M16.2 5 37 2020 177.019 0.445116 632.794 1 0 0.608727 0 0 106.113 5.3217 3.60279 0.5
M16.2 5 37 2021 191.391 0.738561 639.762 1 0 0.646591 0 0 114.389 5.56842 3.15735 0.5
M16.2 5 37 2022 198.233 0.619907 655.474 1 0 0.656093 0 0 108.066 5.74102 3.16243 0.5
M16.2 5 37 2023 194.188 0.733782 697.239 1 0 0.638004 0 0 106.739 5.41994 3.09897 0.5
M16.2 5 37 2024 199.468 0.419316 764.141 1 0 0.673346 0 0 120.436 5.19629 3.45162 0.5
M16.2 5 37 2025 221.812 0.54739 821.697 1 0 0.758527 0 0 130.709 5.22696 3.51926 0.5
M16.2 5 37 2026 241.185 0.257558 843.074 1 0 0.828883 0 0 142.611 5.41671 3.98656 0.5
M16.2 5 37 2027 255.811 0.496252 835.701 1 0 0.866026 0 0 146.584 5.70906 3.87408 0.5
M16.2 5 37 2028 259.619 0.261879 810.554 1 0 0.849563 0 0 145.692 5.96009 4.20959 0.5
M16.2 5 37 2029 255.689 0.521383 776.63 1 0 0.81314 0 0 134.314 6.18095 3.89576 0.5
M16.2 5 37 2030 242.23 0.283109 742.021 1 0 0.758344 0 0 125.35 6.25199 4.1521 0.5
M16.2 5 37 2031 230.854 0.685189 716.203 1 0 0.722361 0 0 115.035 6.28399 3.57333 0.5
M16.2 5 37 2032 220.633 0.372694 708.28 1 0 0.689894 0 0 111.969 6.15435 3.76554 0.5
M16.2 5 38 2019 172.699 0.798647 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.24732 2.93648 0.5
M16.2 5 38 2020 177.074 0.304727 666.205 1 0 0.611653 0 0 106.145 5.20016 3.42228 0.5
M16.2 5 38 2021 192.465 0.367076 721.689 1 0 0.661931 0 0 115.714 5.1243 3.66408 0.5
M16.2 5 38 2022 209.965 0.69791 742.207 1 0 0.722334 0 0 131.125 5.2939 3.34656 0.5
M16.2 5 38 2023 228.941 1.31971 753.017 1 0 0.774657 0 0 130.516 5.65397 2.74308 0.5
M16.2 5 38 2024 228.388 0.871253 810.3 1 0 0.759877 0 0 123.629 5.49872 2.91497 0.5
M16.2 5 38 2025 228.42 0.682437 932.221 1 0 0.772149 0 0 134.294 4.95036 3.20134 0.5
M16.2 5 38 2026 255.926 1.6009 1052.72 1 0 0.895741 0 0 167.574 4.80127 2.80821 0.5
M16.2 5 38 2027 305.211 0.367424 1172.01 1 0 1.08434 0 0 188.399 5.06445 3.4601 0.5
M16.2 5 38 2028 336.728 0.218839 1255.47 1 0 1.18718 0 0 197.33 5.09641 4.13754 0.5
M16.2 5 38 2029 362.491 0.998764 1261.81 1 0 1.26449 0 0 237.31 5.30522 3.67741 0.5
M16.2 5 38 2030 403.653 1.25089 1235.34 1 0 1.35022 0 0 232.52 5.95401 3.29373 0.5
M16.2 5 38 2031 391.719 0.616746 1217.65 1 0 1.25389 0 0 194.547 6.06483 3.6211 0.5
M16.2 5 38 2032 358.374 1.78064 1247.47 1 0 1.1518 0 0 197.92 5.62881 3.02991 0.5
M16.2 5 39 2019 172.699 0.607489 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.25553 3.13534 0.5
M16.2 5 39 2020 177.056 0.744557 655.292 1 0 0.610698 0 0 106.135 5.22359 3.01543 0.5
M16.2 5 39 2021 192.151 0.917814 717.421 1 0 0.65889 0 0 115.303 5.16584 2.88538 0.5
M16.2 5 39 2022 206.905 1.49209 798.938 1 0 0.713644 0 0 124.514 5.02475 2.58328 0.5
M16.2 5 39 2023 226.56 0.881334 934.771 1 0 0.794323 0 0 139.524 4.83215 2.89199 0.5
M16.2 5 39 2024 255.061 1.00636 1096.02 1 0 0.915836 0 0 161.959 4.63181 3.04761 0.5
M16.2 5 39 2025 301.45 0.528136 1236.39 1 0 1.09524 0 0 204.416 4.737 3.51561 0.5
M16.2 5 39 2026 359.974 1.18385 1310.69 1 0 1.28931 0 0 227.3 5.10729 3.30894 0.5
M16.2 5 39 2027 394.592 2.11451 1336.33 1 0 1.36894 0 0 238.282 5.40672 2.80896 0.5
M16.2 5 39 2028 408.483 0.576654 1437.48 1 0 1.38191 0 0 234.08 5.47011 3.3954 0.5
M16.2 5 39 2029 413.359 0.995815 1569.55 1 0 1.38676 0 0 240.747 5.11394 3.53509 0.5
M16.2 5 39 2030 448.46 0.725363 1651.56 1 0 1.53903 0 0 286.803 5.21305 3.82171 0.5
M16.2 5 39 2031 505.645 1.25795 1655.42 1 0 1.72366 0 0 284.305 5.69211 3.59783 0.5
M16.2 5 39 2032 507.979 0.647424 1612.82 1 0 1.68784 0 0 275.503 5.89419 3.92618 0.5
M16.2 5 40 2019 172.699 2.80294 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.16282 1.97979 0.5
M16.2 5 40 2020 177.262 0.168668 780.628 1 0 0.621675 0 0 106.254 4.81187 2.86079 0.5
M16.2 5 40 2021 196.173 0.614252 1021.95 1 0 0.716189 0 0 120.273 4.00189 3.25229 0.5
M16.2 5 40 2022 250.924 0.710352 1178.97 1 0 0.966236 0 0 210.961 4.25008 3.44376 0.5
M16.2 5 40 2023 357.84 1.1819 1239.3 1 0 1.32541 0 0 229.175 5.22181 3.21108 0.5
M16.2 5 40 2024 380.55 0.861698 1225.23 1 0 1.32173 0 0 212.422 5.54267 3.3697 0.5
M16.2 5 40 2025 368.006 0.933921 1266.59 1 0 1.24395 0 0 224.683 5.5001 3.43103 0.5
M16.2 5 40 2026 384.047 0.492035 1341.52 1 0 1.25442 0 0 230.067 5.46159 3.85398 0.5
M16.2 5 40 2027 403.438 1.26544 1350.22 1 0 1.32718 0 0 220.716 5.62416 3.4441 0.5
M16.2 5 40 2028 407.885 0.412368 1339.2 1 0 1.35907 0 0 222.803 5.83119 3.95163 0.5
M16.2 5 40 2029 406.01 0.536794 1335.42 1 0 1.34556 0 0 218.127 5.91041 4.16097 0.5
M16.2 5 40 2030 411.189 1.17766 1316.53 1 0 1.31466 0 0 230.245 5.88515 3.59447 0.5
M16.2 5 40 2031 413.623 0.343385 1286.55 1 0 1.32266 0 0 217.122 6.17769 4.09974 0.5
M16.2 5 40 2032 395.078 0.330513 1251.87 1 0 1.2464 0 0 195.045 6.08087 4.47766 0.5
M16.2 5 41 2019 172.699 0.407288 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.26415 3.39267 0.5
M16.2 5 41 2020 177.037 0.215933 643.863 1 0 0.609697 0 0 106.124 5.28821 3.856 0.5
M16.2 5 41 2021 191.73 0.433857 656.475 1 0 0.65076 0 0 114.818 5.45875 3.71336 0.5
M16.2 5 41 2022 201.763 0.342979 645.765 1 0 0.672123 0 0 115.279 5.79601 3.81227 0.5
M16.2 5 41 2023 201.582 0.299017 630.092 1 0 0.654326 0 0 106.882 6.00756 3.95561 0.5
M16.2 5 41 2024 192.734 0.565191 613.267 1 0 0.617143 0 0 104.072 5.99369 3.52344 0.5
M16.2 5 41 2025 190.502 0.646313 614.822 1 0 0.605816 0 0 101.145 6.02356 3.24768 0.5
M16.2 5 41 2026 186.971 0.375366 638.272 1 0 0.597119 0 0 94.7167 5.81603 3.51178 0.5
M16.2 5 41 2027 184.349 0.488263 671.516 1 0 0.605361 0 0 101.688 5.46129 3.51035 0.5
M16.2 5 41 2028 196.458 0.918198 702.517 1 0 0.660012 0 0 115.845 5.44357 3.0364 0.5
M16.2 5 41 2029 212.289 0.876648 744.534 1 0 0.712795 0 0 117.91 5.51494 2.958 0.5
M16.2 5 41 2030 216.867 0.38172 815.887 1 0 0.731399 0 0 121.658 5.23 3.42968 0.5
M16.2 5 41 2031 228.558 0.240981 889.154 1 0 0.787423 0 0 143.294 5.03638 3.96908 0.5
M16.2 5 41 2032 260.936 0.491345 911.268 1 0 0.899261 0 0 162.494 5.34833 3.91701 0.5
M16.2 5 42 2019 172.699 0.493209 671.538 0.571974 0.169251 0.636921 55 0 107.887 5.26044 3.27501 0.5
M16.2 5 42 2020 177.045 1.06071 648.768 1 0 0.610126 0 0 106.129 5.23558 2.78138 0.5
M16.2 5 42 2021 191.969 0.625442 717.907 1 0 0.657339 0 0 115.06 5.20341 3.02743 0.5
M16.2 5 42 2022 205.116 0.731106 805.544 1 0 0.706799 0 0 120.649 4.97694 3.12116 0.5
M16.2 5 42 2023 224.96 0.4602 889.123 1 0 0.789403 0 0 145.553 4.91828 3.47923 0.5
M16.2 5 42 2024 259.407 0.692922 942.944 1 0 0.91287 0 0 159.946 5.20684 3.45864 0.5
